"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33"
"4620734.03","462","Montréal","0734.03",6377.00,8.00,1206.70,34.80,67.70,8.70,475.00,140.00,0.00,2.80,48800.00,42000.00,4.20,3.20,12.00,35.00,25.00,6285.00,275.00,30.00,60.00,1810.00,560.00,215.00,6.90,15.90,880.00,952.00,60.00,400000.00
"4620734.04","462","Montréal","0734.04",3946.00,7.80,165.40,42.70,66.20,18.10,100.00,460.00,70.00,2.30,40800.00,36400.00,7.70,5.20,19.60,20.00,0.00,3890.00,180.00,15.00,60.00,1190.00,560.00,285.00,9.00,31.30,890.00,888.00,35.00,352000.00
"4620734.05","462","Montréal","0734.05",11018.00,50.20,341.90,36.60,67.80,10.50,665.00,1455.00,10.00,2.50,50800.00,43200.00,4.30,3.60,9.40,175.00,70.00,9585.00,1200.00,255.00,315.00,3195.00,1100.00,555.00,10.00,21.30,1100.00,1120.00,80.00,472000.00
"4620734.06","462","Montréal","0734.06",5093.00,0.20,2379.20,35.50,67.60,9.80,215.00,305.00,0.00,2.60,42400.00,37200.00,6.80,5.20,16.80,10.00,0.00,4955.00,165.00,15.00,35.00,1395.00,610.00,200.00,6.10,18.20,940.00,976.00,65.00,300000.00
"4620734.07","462","Montréal","0734.07",14150.00,55.50,110.10,34.40,66.00,9.90,530.00,2195.00,0.00,2.40,45600.00,39600.00,7.10,5.50,16.40,135.00,65.00,13350.00,670.00,115.00,185.00,3370.00,2410.00,835.00,8.40,23.40,1050.00,1060.00,100.00,400000.00
"4620735.01","462","Montréal","0735.01",7054.00,6.20,134.60,41.90,65.70,18.50,705.00,830.00,65.00,2.20,39200.00,34800.00,8.80,6.30,19.80,25.00,10.00,6795.00,215.00,30.00,75.00,1775.00,1370.00,540.00,7.70,30.00,950.00,959.00,70.00,348000.00
"4620735.02","462","Montréal","0735.02",9114.00,5.70,1025.30,39.10,67.60,13.60,775.00,1090.00,5.00,2.40,43200.00,37600.00,6.90,5.60,13.00,55.00,70.00,8515.00,495.00,55.00,110.00,2405.00,1385.00,510.00,8.50,22.00,880.00,982.00,105.00,400000.00
"4620740.01","462","Montréal","0740.01",2283.00,19.90,25.40,49.20,64.90,25.20,5.00,0.00,0.00,2.00,38800.00,34000.00,11.50,11.30,11.60,10.00,0.00,2130.00,150.00,0.00,30.00,1005.00,115.00,135.00,9.40,33.30,800.00,720.00,120.00,300000.00
"4620740.03","462","Montréal","0740.03",7458.00,5.90,167.50,39.00,67.40,12.20,250.00,10.00,0.00,2.60,43600.00,38400.00,7.20,6.40,11.80,10.00,0.00,7220.00,255.00,0.00,80.00,2520.00,290.00,310.00,10.30,19.60,850.00,900.00,115.00,348000.00
"4620740.04","462","Montréal","0740.04",10282.00,14.50,213.40,35.50,66.20,8.90,445.00,90.00,0.00,2.70,46800.00,40400.00,5.50,4.70,14.00,80.00,0.00,9890.00,345.00,15.00,85.00,3250.00,570.00,405.00,8.80,21.20,785.00,820.00,145.00,360000.00
"4620750.01","462","Montréal","0750.01",5484.00,6.40,358.00,41.40,66.50,15.10,15.00,30.00,0.00,2.70,50000.00,42400.00,4.60,4.40,6.60,70.00,0.00,4610.00,865.00,100.00,170.00,1920.00,110.00,225.00,10.70,20.00,910.00,920.00,85.00,500000.00
"4620750.02","462","Montréal","0750.02",5943.00,8.00,466.60,39.40,68.80,12.50,25.00,30.00,0.00,2.90,48400.00,41600.00,3.60,3.00,7.60,100.00,40.00,4845.00,1060.00,120.00,210.00,1985.00,55.00,170.00,7.80,27.30,1100.00,1200.00,75.00,468000.00
"4620750.04","462","Montréal","0750.04",1887.00,-5.00,1782.40,42.90,66.00,17.80,60.00,115.00,0.00,2.30,42000.00,36800.00,6.00,5.60,9.50,0.00,0.00,1610.00,275.00,20.00,45.00,585.00,225.00,105.00,11.20,17.80,880.00,900.00,55.00,376000.00
"4620750.06","462","Montréal","0750.06",6164.00,9.10,1761.90,44.20,63.10,22.00,130.00,1270.00,0.00,2.10,38000.00,34000.00,12.10,10.00,19.40,125.00,75.00,4385.00,1025.00,105.00,235.00,1515.00,1150.00,535.00,14.20,27.30,830.00,888.00,165.00,348000.00
"4620750.07","462","Montréal","0750.07",5474.00,7.20,2785.50,41.70,66.50,17.20,125.00,485.00,155.00,2.40,43200.00,37600.00,7.00,5.80,12.00,65.00,55.00,4655.00,990.00,85.00,160.00,1735.00,595.00,395.00,11.30,33.10,860.00,1040.00,105.00,380000.00
"4620751.01","462","Montréal","0751.01",6884.00,2.20,2038.70,41.60,63.10,18.60,20.00,695.00,0.00,2.50,41600.00,36800.00,7.00,4.80,14.30,80.00,35.00,5690.00,1155.00,70.00,195.00,2290.00,500.00,370.00,8.30,37.00,900.00,960.00,160.00,348000.00
"4620751.02","462","Montréal","0751.02",7867.00,0.50,2113.70,40.00,64.50,15.40,30.00,315.00,0.00,2.80,46000.00,40000.00,4.20,3.50,8.60,165.00,70.00,6170.00,1575.00,170.00,280.00,2655.00,190.00,340.00,10.20,36.80,1150.00,1070.00,120.00,424000.00
"4620755.01","462","Montréal","0755.01",9131.00,6.40,428.90,39.80,66.80,15.30,165.00,1385.00,0.00,2.30,41600.00,36400.00,7.90,6.60,16.00,140.00,100.00,7405.00,1545.00,290.00,380.00,2675.00,1240.00,620.00,11.10,26.10,950.00,984.00,230.00,348000.00
"4620755.03","462","Montréal","0755.03",4312.00,55.50,2901.70,42.40,57.10,23.80,0.00,990.00,130.00,2.30,41200.00,36400.00,7.00,5.20,13.40,130.00,15.00,3185.00,1110.00,215.00,340.00,1105.00,805.00,715.00,20.00,61.90,1640.00,1808.00,10.00,400000.00
"4620755.04","462","Montréal","0755.04",6011.00,4.40,2473.10,36.00,65.50,10.40,135.00,355.00,0.00,2.80,43600.00,38000.00,5.80,4.90,15.20,245.00,35.00,4345.00,1690.00,285.00,500.00,1610.00,535.00,280.00,9.30,24.30,900.00,1012.00,110.00,424000.00
"4620755.05","462","Montréal","0755.05",5666.00,76.80,3519.90,30.60,65.70,4.90,15.00,110.00,0.00,3.20,46800.00,40800.00,4.30,4.00,6.00,245.00,80.00,3540.00,1975.00,335.00,545.00,1490.00,275.00,290.00,14.80,26.40,1560.00,1470.00,25.00,500000.00
"4620756.02","462","Montréal","0756.02",1050.00,10.10,96.70,41.30,65.90,15.60,5.00,0.00,0.00,2.60,40400.00,35200.00,4.00,4.80,5.00,0.00,0.00,915.00,140.00,0.00,35.00,350.00,50.00,35.00,7.10,0.00,1190.00,1120.00,30.00,472000.00
"4620756.03","462","Montréal","0756.03",7187.00,1.30,207.10,40.50,64.60,15.90,30.00,45.00,0.00,2.90,47600.00,41200.00,4.10,3.50,7.10,210.00,35.00,5680.00,1475.00,140.00,365.00,2375.00,115.00,265.00,10.30,18.20,1100.00,1240.00,110.00,500000.00
"4620756.04","462","Montréal","0756.04",6297.00,0.40,2265.60,44.50,61.40,22.60,90.00,540.00,110.00,2.50,42000.00,36800.00,7.10,4.60,18.40,60.00,20.00,4710.00,1150.00,65.00,335.00,1795.00,545.00,315.00,9.80,24.80,840.00,844.00,120.00,424000.00
"4620756.05","462","Montréal","0756.05",6870.00,7.00,3104.70,46.30,59.20,26.70,40.00,1695.00,185.00,2.10,40800.00,35600.00,10.30,8.60,14.20,230.00,115.00,5095.00,1080.00,120.00,275.00,1905.00,1130.00,470.00,11.60,22.10,930.00,992.00,100.00,348000.00
"4620757.00","462","Montréal","0757.00",5411.00,4.90,248.40,48.90,55.50,31.00,20.00,170.00,0.00,2.30,46400.00,39200.00,8.90,8.00,10.80,80.00,20.00,4435.00,960.00,10.00,155.00,2065.00,270.00,430.00,15.10,44.40,970.00,1080.00,180.00,600000.00
"4620758.03","462","Montréal","0758.03",4382.00,2.40,184.40,40.90,65.00,16.10,5.00,5.00,0.00,3.00,48800.00,41600.00,4.70,4.60,6.00,40.00,45.00,3650.00,680.00,40.00,180.00,1420.00,45.00,185.00,12.00,0.00,810.00,880.00,90.00,600000.00
"4620758.04","462","Montréal","0758.04",5888.00,4.40,382.00,39.10,66.90,13.30,5.00,0.00,0.00,3.10,52400.00,44400.00,3.10,2.70,5.20,10.00,60.00,5225.00,605.00,65.00,95.00,1890.00,40.00,245.00,12.40,0.00,695.00,1200.00,100.00,600000.00
"4620758.05","462","Montréal","0758.05",4404.00,0.00,575.90,39.70,67.20,13.20,20.00,45.00,0.00,2.90,50800.00,42800.00,4.30,3.50,10.40,15.00,10.00,3980.00,420.00,15.00,125.00,1420.00,120.00,175.00,8.80,41.70,1010.00,1020.00,30.00,500000.00
"4620758.06","462","Montréal","0758.06",7680.00,37.20,383.40,37.10,66.80,11.50,60.00,320.00,0.00,2.70,46800.00,40800.00,4.80,3.80,9.80,145.00,60.00,6590.00,1015.00,130.00,370.00,2455.00,360.00,405.00,12.40,26.40,1030.00,1144.00,110.00,448000.00
"4620760.00","462","Montréal","0760.00",7184.00,6.00,92.50,39.90,66.70,14.10,80.00,250.00,0.00,2.60,44800.00,39200.00,5.50,4.30,12.40,25.00,90.00,6635.00,430.00,35.00,95.00,2455.00,300.00,250.00,7.40,22.00,840.00,850.00,180.00,380000.00
"4620775.00","462","Montréal","0775.00",2390.00,3.10,230.70,43.90,61.70,21.50,45.00,30.00,0.00,2.40,46800.00,40000.00,6.80,5.00,11.20,15.00,0.00,2210.00,180.00,25.00,35.00,815.00,175.00,160.00,12.90,31.40,910.00,1000.00,85.00,452000.00
"4620776.00","462","Montréal","0776.00",3719.00,9.70,454.70,43.20,61.80,21.80,70.00,430.00,0.00,2.20,40000.00,35200.00,8.00,5.90,14.40,0.00,0.00,3645.00,195.00,25.00,30.00,1270.00,425.00,230.00,10.30,23.50,950.00,916.00,105.00,280000.00
"4620777.01","462","Montréal","0777.01",4742.00,10.50,160.10,43.10,63.30,20.50,160.00,630.00,0.00,2.20,39600.00,34800.00,10.50,8.60,15.20,50.00,15.00,4335.00,230.00,0.00,55.00,1425.00,725.00,355.00,13.40,22.80,750.00,762.00,180.00,300000.00
"4620777.02","462","Montréal","0777.02",5177.00,-0.50,170.20,43.10,62.60,21.30,480.00,795.00,0.00,2.10,35200.00,31600.00,13.50,9.80,27.40,0.00,20.00,4980.00,95.00,20.00,20.00,1245.00,1200.00,425.00,12.60,22.60,735.00,744.00,145.00,300000.00
"4620780.00","462","Montréal","0780.00",3776.00,7.40,2546.90,45.60,62.40,24.40,370.00,480.00,120.00,2.10,33600.00,30200.00,15.10,12.60,22.60,10.00,25.00,3555.00,220.00,40.00,50.00,975.00,805.00,285.00,11.20,21.70,790.00,838.00,145.00,300000.00
"4620781.00","462","Montréal","0781.00",5813.00,-3.00,2495.90,53.00,50.00,40.60,655.00,1425.00,750.00,1.70,26800.00,25400.00,25.90,23.00,29.10,95.00,0.00,5260.00,245.00,130.00,25.00,775.00,2515.00,1265.00,20.60,43.90,860.00,924.00,185.00,250000.00
"4620782.00","462","Montréal","0782.00",3439.00,6.80,1389.90,47.10,59.40,28.80,255.00,1225.00,10.00,1.80,31000.00,28600.00,20.10,15.60,30.40,40.00,20.00,3115.00,220.00,80.00,55.00,565.00,1280.00,420.00,15.20,26.60,810.00,842.00,140.00,224000.00
"4620783.00","462","Montréal","0783.00",6591.00,17.20,1307.70,50.90,52.40,36.60,320.00,1985.00,330.00,1.80,29600.00,27400.00,21.00,15.70,29.00,50.00,45.00,5725.00,380.00,100.00,50.00,920.00,2555.00,1260.00,9.80,46.00,930.00,1031.00,185.00,300000.00
"4620784.00","462","Montréal","0784.00",4033.00,1.40,3455.60,51.10,55.30,34.40,400.00,1215.00,90.00,1.80,23600.00,23200.00,30.70,29.20,32.80,45.00,0.00,3225.00,195.00,65.00,55.00,405.00,1570.00,565.00,17.50,31.90,730.00,758.00,215.00,200000.00
"4620785.00","462","Montréal","0785.00",5382.00,20.00,1535.40,43.80,61.90,24.10,160.00,1865.00,5.00,1.90,30800.00,28200.00,19.90,17.00,24.80,75.00,60.00,4485.00,340.00,85.00,100.00,995.00,1705.00,585.00,10.50,28.20,795.00,819.00,180.00,220000.00
"4620786.00","462","Montréal","0786.00",4602.00,2.80,1366.70,47.20,59.10,27.30,330.00,555.00,30.00,2.10,33600.00,30400.00,13.50,10.00,24.60,20.00,0.00,4055.00,145.00,0.00,35.00,1115.00,935.00,305.00,6.70,24.70,735.00,838.00,115.00,260000.00
"4620787.01","462","Montréal","0787.01",3241.00,13.20,700.30,38.00,65.00,13.60,45.00,245.00,0.00,2.50,44800.00,39200.00,5.90,4.60,10.80,60.00,35.00,2960.00,235.00,15.00,100.00,1160.00,125.00,115.00,7.80,24.00,1070.00,1020.00,10.00,300000.00
"4620787.02","462","Montréal","0787.02",5098.00,-3.90,2790.80,43.10,63.40,20.80,180.00,1005.00,0.00,2.10,36400.00,32400.00,11.50,8.60,19.40,25.00,10.00,4985.00,290.00,85.00,85.00,1315.00,1090.00,360.00,7.30,24.30,765.00,780.00,110.00,280000.00
"4620788.00","462","Montréal","0788.00",5759.00,-1.60,2762.40,47.70,56.30,30.30,245.00,1820.00,5.00,1.90,31000.00,28600.00,17.60,12.00,31.10,60.00,25.00,5445.00,160.00,70.00,50.00,1225.00,1710.00,685.00,13.50,30.80,745.00,800.00,125.00,250000.00
"4620789.01","462","Montréal","0789.01",5206.00,2.20,566.10,40.50,66.40,15.70,230.00,580.00,0.00,2.40,39200.00,35200.00,7.80,5.70,16.00,10.00,30.00,4900.00,235.00,20.00,60.00,1470.00,680.00,295.00,9.60,22.10,820.00,832.00,100.00,300000.00
"4620789.02","462","Montréal","0789.02",3967.00,44.30,1414.30,39.50,66.20,15.60,230.00,770.00,0.00,2.20,39600.00,34800.00,9.00,7.70,15.20,55.00,0.00,3690.00,335.00,60.00,80.00,940.00,890.00,380.00,14.80,27.10,1060.00,1058.00,45.00,300000.00
"4620790.01","462","Montréal","0790.01",4826.00,13.50,567.00,39.80,64.70,15.60,185.00,595.00,0.00,2.40,42000.00,36800.00,8.40,7.00,15.00,35.00,35.00,4545.00,270.00,20.00,60.00,1335.00,720.00,350.00,14.30,22.20,910.00,934.00,55.00,340000.00
"4620790.02","462","Montréal","0790.02",3735.00,2.90,610.50,43.00,66.80,18.50,120.00,685.00,0.00,2.20,41200.00,36400.00,8.50,7.60,13.60,30.00,15.00,3495.00,260.00,30.00,70.00,1195.00,520.00,250.00,9.20,27.50,800.00,820.00,60.00,300000.00
"4620791.01","462","Montréal","0791.01",3185.00,-1.80,2765.50,40.80,64.20,17.10,130.00,75.00,0.00,2.50,47200.00,40800.00,4.60,3.40,7.20,40.00,0.00,2900.00,190.00,20.00,55.00,1090.00,165.00,155.00,10.50,23.50,830.00,930.00,40.00,348000.00
"4620791.02","462","Montréal","0791.02",6965.00,20.40,2050.90,36.30,62.80,12.90,180.00,930.00,0.00,2.50,44800.00,38800.00,6.70,5.40,10.60,140.00,0.00,6340.00,665.00,135.00,155.00,2040.00,725.00,355.00,11.10,17.90,1000.00,1006.00,55.00,340000.00
"4620792.00","462","Montréal","0792.00",4595.00,7.50,147.80,41.90,65.60,16.80,130.00,55.00,0.00,2.40,41200.00,36000.00,8.60,5.90,20.00,0.00,0.00,4310.00,150.00,0.00,25.00,1550.00,320.00,260.00,12.30,22.60,690.00,775.00,110.00,300000.00
"4620800.01","462","Montréal","0800.01",5371.00,13.10,1481.30,40.20,65.40,15.50,70.00,425.00,0.00,2.60,39600.00,35200.00,9.40,8.80,11.20,120.00,40.00,4210.00,1090.00,135.00,185.00,1600.00,440.00,390.00,13.40,39.80,1030.00,1100.00,110.00,352000.00
"4620800.02","462","Montréal","0800.02",5630.00,6.20,3417.70,44.20,59.60,23.60,40.00,1030.00,0.00,2.30,34000.00,31200.00,12.00,9.90,21.20,85.00,65.00,4400.00,1150.00,215.00,300.00,1300.00,1165.00,685.00,11.90,45.90,860.00,1124.00,150.00,320000.00
"4620801.00","462","Montréal","0801.00",7550.00,4.00,2892.70,41.60,62.20,19.20,140.00,775.00,0.00,2.50,36800.00,33200.00,10.00,8.60,14.30,185.00,35.00,5940.00,1515.00,205.00,345.00,2065.00,925.00,540.00,12.10,31.40,850.00,864.00,215.00,340000.00
"4620802.00","462","Montréal","0802.00",3317.00,3.30,796.50,41.90,65.50,17.80,165.00,120.00,0.00,2.50,38800.00,34400.00,8.90,7.00,14.00,50.00,25.00,2905.00,355.00,65.00,110.00,965.00,360.00,215.00,13.40,21.90,910.00,896.00,95.00,324000.00
"4620804.01","462","Montréal","0804.01",7905.00,9.20,3219.70,42.10,62.20,19.90,90.00,1105.00,0.00,2.40,39200.00,34800.00,9.40,7.60,14.90,135.00,40.00,6315.00,1265.00,220.00,280.00,2080.00,1115.00,505.00,11.10,24.30,930.00,914.00,215.00,324000.00
"4620804.02","462","Montréal","0804.02",2345.00,7.80,228.10,37.60,64.40,13.00,20.00,120.00,0.00,2.90,42800.00,37600.00,7.00,4.80,15.60,70.00,0.00,1815.00,625.00,135.00,140.00,715.00,125.00,115.00,12.50,20.80,600.00,770.00,50.00,400000.00
"4620805.01","462","Montréal","0805.01",5612.00,7.90,3201.20,44.20,57.90,23.80,35.00,710.00,0.00,2.60,38800.00,34800.00,8.00,6.00,14.00,165.00,40.00,3845.00,1405.00,205.00,305.00,1675.00,390.00,375.00,11.10,50.60,1100.00,1240.00,80.00,300000.00
"4620805.02","462","Montréal","0805.02",4138.00,-0.40,2870.80,45.10,59.90,23.80,40.00,285.00,70.00,2.50,34400.00,31000.00,12.20,9.00,22.60,80.00,30.00,2980.00,975.00,165.00,265.00,1205.00,410.00,250.00,10.40,30.10,725.00,760.00,105.00,300000.00
"4620806.01","462","Montréal","0806.01",3539.00,7.70,2144.70,40.40,63.70,16.90,80.00,470.00,0.00,2.50,35200.00,32000.00,14.40,12.90,15.40,155.00,25.00,2680.00,795.00,130.00,130.00,930.00,500.00,235.00,13.00,23.20,760.00,776.00,75.00,332000.00
"4620806.02","462","Montréal","0806.02",5408.00,1.60,1155.70,40.30,62.50,17.30,35.00,130.00,0.00,2.80,40000.00,35600.00,4.90,4.30,8.00,65.00,65.00,4105.00,1250.00,145.00,240.00,1775.00,175.00,220.00,10.10,23.50,900.00,1000.00,120.00,348000.00
"4620807.01","462","Montréal","0807.01",9508.00,14.00,494.20,37.90,65.20,12.70,90.00,410.00,0.00,2.80,47200.00,41200.00,5.00,3.60,12.40,75.00,60.00,8370.00,1120.00,215.00,205.00,2855.00,530.00,310.00,7.00,21.70,1060.00,1092.00,100.00,400000.00
"4620807.02","462","Montréal","0807.02",5118.00,7.10,191.50,38.70,62.10,15.60,75.00,400.00,0.00,2.60,44400.00,38800.00,6.40,4.90,14.20,130.00,25.00,4445.00,555.00,35.00,150.00,1510.00,500.00,220.00,8.30,20.00,785.00,900.00,75.00,348000.00
"4620825.02","462","Montréal","0825.02",3806.00,-1.20,4089.40,43.00,63.50,20.30,5.00,495.00,0.00,2.50,34000.00,31200.00,10.60,8.80,14.60,115.00,185.00,2265.00,1320.00,110.00,275.00,1025.00,515.00,250.00,13.60,22.50,890.00,976.00,150.00,400000.00
"4620825.03","462","Montréal","0825.03",6128.00,5.50,4662.90,39.00,63.10,16.80,60.00,1650.00,150.00,2.40,30000.00,28000.00,16.10,13.80,21.20,625.00,160.00,3490.00,2430.00,770.00,490.00,865.00,1625.00,545.00,15.00,25.40,920.00,967.00,165.00,348000.00
"4620825.04","462","Montréal","0825.04",5261.00,-3.90,3005.10,45.00,61.60,24.10,0.00,405.00,360.00,2.40,31200.00,29000.00,12.50,9.80,20.60,195.00,150.00,2925.00,2185.00,255.00,485.00,1540.00,655.00,310.00,10.40,24.20,940.00,996.00,185.00,352000.00
"4620825.05","462","Montréal","0825.05",5178.00,3.40,3130.20,42.10,61.40,20.80,35.00,990.00,40.00,2.40,32400.00,29600.00,14.20,13.00,16.40,355.00,130.00,3005.00,2085.00,540.00,330.00,1145.00,1045.00,425.00,8.70,30.60,900.00,960.00,215.00,400000.00
"4620825.06","462","Montréal","0825.06",5204.00,1.30,3791.10,42.60,61.00,21.80,30.00,340.00,120.00,2.70,37200.00,33200.00,7.10,5.10,13.40,185.00,140.00,3355.00,1695.00,145.00,375.00,1485.00,470.00,220.00,8.80,21.30,980.00,984.00,155.00,448000.00
"4620825.07","462","Montréal","0825.07",6998.00,1.80,3844.40,36.70,68.10,10.90,75.00,1445.00,180.00,2.40,44400.00,38800.00,9.20,8.00,17.60,340.00,485.00,3915.00,2635.00,305.00,635.00,2055.00,885.00,505.00,15.60,21.50,1210.00,1296.00,95.00,352000.00
"4620825.08","462","Montréal","0825.08",3581.00,79.40,378.60,37.00,71.50,11.00,0.00,1020.00,235.00,2.20,45600.00,39200.00,9.40,8.60,16.50,175.00,100.00,1935.00,1500.00,165.00,345.00,985.00,615.00,395.00,18.90,35.00,1450.00,1540.00,20.00,400000.00
"4620826.02","462","Montréal","0826.02",4669.00,-0.30,2810.30,43.70,61.10,22.40,5.00,210.00,0.00,2.70,38400.00,34400.00,9.00,7.50,11.60,255.00,155.00,2575.00,1935.00,220.00,350.00,1535.00,195.00,210.00,10.70,18.40,1210.00,1110.00,145.00,500000.00
"4620826.05","462","Montréal","0826.05",4016.00,-0.70,2622.40,46.80,59.00,28.10,5.00,200.00,200.00,2.50,36800.00,32800.00,9.30,7.80,12.20,105.00,100.00,2200.00,1835.00,155.00,390.00,1345.00,320.00,270.00,11.90,34.40,1270.00,1345.00,100.00,480000.00
"4620826.06","462","Montréal","0826.06",3963.00,-1.40,3559.00,41.00,61.70,20.20,0.00,590.00,0.00,2.70,32000.00,29400.00,14.40,12.20,19.20,485.00,220.00,1755.00,1850.00,305.00,315.00,895.00,555.00,260.00,9.50,30.90,880.00,980.00,105.00,500000.00
"4620826.07","462","Montréal","0826.07",5437.00,19.00,6582.30,59.00,42.20,50.00,0.00,135.00,1300.00,2.00,40000.00,34800.00,10.40,9.50,11.40,190.00,75.00,2710.00,1595.00,100.00,250.00,1365.00,790.00,690.00,15.30,61.10,1720.00,1848.00,90.00,500000.00
"4620826.08","462","Montréal","0826.08",3338.00,-0.30,2677.90,44.70,56.40,26.50,0.00,195.00,0.00,2.70,44800.00,38800.00,7.90,7.30,6.20,160.00,110.00,2015.00,1225.00,70.00,200.00,1155.00,75.00,170.00,13.90,0.00,1230.00,1240.00,50.00,600000.00
"4620826.09","462","Montréal","0826.09",3767.00,11.20,2838.10,50.00,53.30,34.50,0.00,150.00,115.00,2.80,39200.00,34800.00,9.20,8.40,9.20,150.00,55.00,1670.00,1595.00,90.00,295.00,1070.00,130.00,215.00,17.80,23.10,1060.00,1460.00,35.00,800000.00
"4620826.10","462","Montréal","0826.10",6085.00,-0.10,3049.70,42.60,63.40,20.10,30.00,830.00,0.00,2.70,35200.00,32000.00,12.20,10.50,15.20,305.00,240.00,3055.00,2780.00,290.00,545.00,1880.00,390.00,450.00,17.10,32.90,1230.00,1260.00,80.00,500000.00
"4620826.11","462","Montréal","0826.11",4251.00,-4.20,4014.20,45.00,58.40,26.30,5.00,805.00,0.00,2.50,35600.00,31800.00,13.40,11.70,16.40,300.00,150.00,2195.00,1570.00,180.00,305.00,895.00,705.00,230.00,8.90,21.40,850.00,926.00,90.00,452000.00
"4620826.13","462","Montréal","0826.13",3877.00,-4.70,3808.10,42.70,65.60,18.90,5.00,100.00,0.00,2.90,40800.00,36400.00,8.00,6.30,10.40,175.00,95.00,2075.00,1675.00,160.00,440.00,1235.00,85.00,215.00,14.20,47.10,1270.00,1480.00,30.00,690000.00
"4620826.15","462","Montréal","0826.15",8171.00,30.20,722.70,36.90,71.50,10.20,160.00,1980.00,355.00,2.20,42400.00,37200.00,11.30,10.00,14.40,535.00,425.00,4290.00,3350.00,295.00,625.00,2440.00,1175.00,860.00,18.00,36.50,1400.00,1420.00,35.00,400000.00
"4620826.16","462","Montréal","0826.16",4541.00,20.00,1487.00,41.80,63.90,17.70,70.00,520.00,195.00,2.70,42000.00,36800.00,12.20,11.10,15.80,235.00,245.00,2110.00,1875.00,125.00,345.00,1280.00,280.00,465.00,29.00,33.90,1450.00,1520.00,35.00,556000.00
"4620827.02","462","Montréal","0827.02",7397.00,3.60,2214.90,45.20,61.20,24.50,165.00,2320.00,115.00,1.90,36800.00,32800.00,15.00,11.40,24.50,185.00,175.00,6170.00,860.00,155.00,180.00,1735.00,2005.00,825.00,16.50,27.30,860.00,880.00,310.00,320000.00
"4620827.03","462","Montréal","0827.03",7285.00,-2.00,1671.00,41.60,66.20,16.10,5.00,400.00,130.00,2.60,49600.00,42400.00,4.50,3.80,8.80,150.00,20.00,5960.00,1310.00,80.00,260.00,2575.00,225.00,300.00,8.80,34.10,1020.00,1090.00,80.00,448000.00
"4620827.04","462","Montréal","0827.04",11724.00,22.90,327.80,38.70,66.40,13.00,145.00,1180.00,0.00,2.60,54000.00,45600.00,4.80,3.80,12.10,350.00,95.00,9375.00,2235.00,105.00,390.00,3630.00,885.00,710.00,10.30,38.30,1020.00,1206.00,125.00,500000.00
"4620828.03","462","Montréal","0828.03",4944.00,2.00,1754.20,39.10,64.10,14.90,0.00,375.00,45.00,2.50,53200.00,44800.00,4.00,3.00,10.00,115.00,25.00,4195.00,690.00,55.00,170.00,1540.00,435.00,230.00,7.20,27.60,870.00,1020.00,90.00,452000.00
"4620828.04","462","Montréal","0828.04",5027.00,19.40,1636.40,43.10,63.00,21.30,95.00,1045.00,5.00,2.20,44400.00,38800.00,6.80,4.90,10.80,60.00,50.00,4400.00,605.00,80.00,130.00,1470.00,865.00,505.00,9.50,41.90,1200.00,1468.00,100.00,380000.00
"4620828.05","462","Montréal","0828.05",8342.00,5.20,2241.10,39.10,66.60,13.10,0.00,445.00,125.00,2.90,58400.00,48400.00,4.90,4.60,6.20,350.00,140.00,6635.00,1565.00,115.00,230.00,2550.00,365.00,400.00,11.80,28.80,1360.00,1420.00,135.00,750000.00
"4620828.06","462","Montréal","0828.06",4684.00,15.30,611.40,40.80,58.20,19.30,0.00,300.00,0.00,2.80,61600.00,51200.00,3.60,3.30,4.00,150.00,50.00,3310.00,870.00,85.00,130.00,1420.00,85.00,170.00,9.80,35.30,1500.00,1520.00,50.00,500000.00
"4620829.00","462","Montréal","0829.00",8328.00,11.70,1089.60,41.20,64.60,17.40,130.00,940.00,10.00,2.40,43600.00,38000.00,6.50,4.60,14.40,90.00,45.00,7325.00,955.00,110.00,170.00,2365.00,1115.00,495.00,7.60,28.40,970.00,1034.00,180.00,352000.00
"4620830.01","462","Montréal","0830.01",7071.00,-0.50,1076.90,41.10,66.30,16.30,185.00,870.00,0.00,2.40,42000.00,36800.00,7.20,5.40,15.20,75.00,25.00,6290.00,660.00,85.00,130.00,1910.00,995.00,370.00,7.60,22.70,840.00,918.00,135.00,352000.00
"4620830.03","462","Montréal","0830.03",6091.00,6.80,4080.00,44.80,61.00,23.20,50.00,725.00,45.00,2.40,44800.00,38800.00,5.90,4.30,14.40,75.00,10.00,4805.00,640.00,70.00,70.00,1815.00,440.00,305.00,10.50,26.10,940.00,996.00,80.00,348000.00
"4620830.04","462","Montréal","0830.04",4185.00,-1.20,3193.20,41.60,67.00,15.90,40.00,425.00,95.00,2.40,46000.00,40400.00,4.60,2.40,18.40,55.00,15.00,3705.00,445.00,30.00,135.00,1350.00,395.00,280.00,5.20,51.90,1300.00,1410.00,65.00,352000.00
"4620831.03","462","Montréal","0831.03",5179.00,4.50,2491.80,43.20,61.90,22.00,75.00,860.00,0.00,2.30,39200.00,34800.00,8.60,6.60,15.40,80.00,70.00,4435.00,520.00,55.00,80.00,1345.00,885.00,360.00,9.70,26.40,980.00,976.00,105.00,348000.00
