"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39"
"4620015.00","462","Montréal","0015.00",2205.00,1540.00,740.00,34.30,701.00,745.00,20.10,268622.00,665.00,1545.00,31.80,215.00,39872.00,245.00,46438.00,40960.00,26.60,23.60,30485.00,27528.00,4103.00,1.50,2206.00,10883.30,37.00,76.90,8.80,1960.00,100.00,1.80,150.00,65.00,3270.00,545.00,100.00,115.00
"4620016.00","462","Montréal","0016.00",1145.00,870.00,430.00,40.20,742.00,783.00,6.90,270183.00,280.00,865.00,26.80,155.00,42368.00,120.00,41280.00,37604.00,30.30,27.90,25664.00,24192.00,2539.00,1.00,1174.00,4893.00,41.90,72.00,15.60,1125.00,5.00,1.90,55.00,15.00,1955.00,230.00,15.00,45.00
"4620017.00","462","Montréal","0017.00",1150.00,800.00,395.00,36.20,766.00,771.00,14.40,267535.00,355.00,795.00,30.00,90.00,43072.00,125.00,46112.00,41312.00,23.80,22.20,29408.00,27088.00,2141.00,4.40,1187.00,9541.00,38.10,76.20,10.30,1150.00,0.00,1.80,75.00,10.00,1775.00,225.00,40.00,70.00
"4620018.00","462","Montréal","0018.00",1110.00,900.00,375.00,36.90,685.00,726.00,7.20,299932.00,220.00,900.00,18.60,150.00,35328.00,95.00,41259.00,37248.00,26.50,26.40,28245.00,25446.00,2004.00,1.40,1136.00,5448.60,37.70,78.80,9.00,1050.00,35.00,1.70,70.00,40.00,1695.00,220.00,30.00,30.00
"4620019.00","462","Montréal","0019.00",1350.00,1020.00,400.00,33.30,692.00,717.00,26.50,300701.00,325.00,1025.00,18.50,135.00,40064.00,115.00,38949.00,35200.00,33.00,27.00,24416.00,23179.00,2340.00,-2.00,1296.00,7029.10,40.00,72.40,15.80,1070.00,135.00,1.80,80.00,20.00,2115.00,300.00,35.00,85.00
"4620021.00","462","Montréal","0021.00",1450.00,1255.00,510.00,35.60,720.00,743.00,16.30,268605.00,200.00,1260.00,32.50,180.00,34560.00,190.00,38677.00,35639.00,35.70,33.30,20999.00,20237.00,2891.00,-2.90,1433.00,6523.00,36.30,78.50,8.10,1330.00,85.00,2.00,105.00,75.00,2470.00,320.00,90.00,90.00
"4620022.00","462","Montréal","0022.00",755.00,565.00,200.00,30.10,764.00,830.00,15.90,279505.00,190.00,570.00,18.40,115.00,37888.00,85.00,44992.00,39851.00,26.40,24.20,27600.00,25696.00,1550.00,-1.80,798.00,9069.60,37.90,81.30,8.70,735.00,5.00,1.90,20.00,30.00,1140.00,170.00,30.00,50.00
"4620023.00","462","Montréal","0023.00",680.00,535.00,200.00,31.50,753.00,751.00,20.40,279344.00,140.00,540.00,20.70,85.00,30976.00,60.00,38912.00,36096.00,31.20,28.90,24421.00,22822.00,1282.00,2.20,686.00,3581.00,37.40,80.50,8.60,625.00,0.00,1.90,100.00,20.00,1130.00,225.00,35.00,75.00
"4620024.00","462","Montréal","0024.00",1455.00,1195.00,430.00,31.00,703.00,746.00,13.00,268986.00,270.00,1195.00,22.60,165.00,40576.00,160.00,40550.00,36659.00,29.10,26.80,23988.00,22739.00,2647.00,1.80,1446.00,9594.10,38.30,79.60,10.60,1300.00,70.00,1.80,140.00,70.00,2125.00,465.00,120.00,95.00
"4620025.00","462","Montréal","0025.00",1455.00,1120.00,410.00,29.50,758.00,784.00,10.70,250230.00,335.00,1120.00,23.90,150.00,39168.00,150.00,45513.00,40845.00,27.30,25.40,26778.00,25051.00,3016.00,-2.00,1511.00,13500.40,39.50,77.10,11.80,1445.00,5.00,1.90,155.00,45.00,2260.00,450.00,90.00,90.00
"4620026.00","462","Montréal","0026.00",1510.00,1045.00,495.00,39.00,693.00,727.00,14.80,245554.00,460.00,1045.00,18.50,120.00,41600.00,130.00,44608.00,39475.00,27.20,23.10,29824.00,27008.00,2581.00,12.20,1498.00,14757.00,38.30,79.50,10.50,1370.00,65.00,1.70,60.00,20.00,2160.00,300.00,35.00,70.00
"4620027.00","462","Montréal","0027.00",935.00,750.00,320.00,34.70,710.00,771.00,6.70,300367.00,185.00,750.00,32.40,95.00,42880.00,85.00,39979.00,36275.00,26.10,27.30,24875.00,23744.00,1650.00,1.90,923.00,17386.70,36.80,81.50,8.80,810.00,0.00,1.80,50.00,55.00,1485.00,180.00,45.00,60.00
"4620028.00","462","Montréal","0028.00",1185.00,945.00,435.00,38.10,775.00,831.00,0.00,299759.00,240.00,945.00,29.20,135.00,39616.00,75.00,42560.00,37815.00,26.30,24.90,26976.00,25344.00,2077.00,5.20,1152.00,13178.90,35.90,82.00,7.20,1115.00,0.00,1.80,75.00,80.00,1830.00,235.00,30.00,40.00
"4620029.00","462","Montréal","0029.00",1980.00,1570.00,625.00,34.10,702.00,729.00,5.40,279006.00,410.00,1570.00,20.70,235.00,38016.00,165.00,41280.00,36640.00,29.00,28.80,26706.00,24784.00,3679.00,-1.10,2003.00,9170.00,39.00,78.50,12.10,1810.00,10.00,1.70,140.00,160.00,2800.00,510.00,105.00,85.00
"4620030.00","462","Montréal","0030.00",1815.00,1430.00,730.00,43.70,695.00,730.00,4.50,289512.00,390.00,1430.00,26.00,190.00,52096.00,115.00,39083.00,35430.00,30.60,31.40,25872.00,24277.00,3131.00,-1.90,1798.00,10381.30,37.90,79.90,10.10,1710.00,0.00,1.70,255.00,145.00,2115.00,735.00,80.00,150.00
"4620031.00","462","Montréal","0031.00",1515.00,1125.00,520.00,39.30,675.00,749.00,3.10,400110.00,390.00,1125.00,20.50,140.00,52096.00,95.00,40448.00,36242.00,25.90,27.90,27776.00,25523.00,2659.00,1.50,1516.00,10350.30,39.30,80.60,10.50,1170.00,55.00,1.70,190.00,180.00,1825.00,620.00,105.00,105.00
"4620032.00","462","Montréal","0032.00",955.00,760.00,375.00,41.40,655.00,694.00,6.60,321372.00,195.00,760.00,31.60,125.00,36096.00,45.00,39712.00,35273.00,27.70,28.00,26330.00,24341.00,1609.00,5.60,967.00,13049.50,36.50,84.70,6.20,770.00,50.00,1.70,115.00,105.00,1100.00,320.00,25.00,85.00
"4620033.00","462","Montréal","0033.00",965.00,750.00,355.00,38.40,704.00,720.00,11.30,311141.00,215.00,755.00,32.60,115.00,34560.00,70.00,38400.00,34731.00,31.40,30.20,22857.00,21862.00,1735.00,1.90,968.00,11317.70,38.50,80.70,10.70,760.00,5.00,1.80,85.00,95.00,1305.00,330.00,65.00,60.00
"4620034.00","462","Montréal","0034.00",1365.00,975.00,380.00,29.90,689.00,733.00,15.90,270198.00,395.00,975.00,22.80,200.00,37504.00,140.00,42167.00,37522.00,30.30,29.40,23232.00,22160.00,2559.00,1.60,1354.00,11985.90,38.70,80.30,9.40,1120.00,0.00,1.90,215.00,90.00,1860.00,695.00,90.00,205.00
"4620035.00","462","Montréal","0035.00",1105.00,955.00,305.00,28.90,765.00,792.00,7.90,300277.00,150.00,955.00,20.00,115.00,35008.00,115.00,45414.00,40192.00,25.60,24.20,29072.00,26389.00,2002.00,0.10,1124.00,11036.40,36.40,80.30,8.50,1065.00,0.00,1.80,90.00,155.00,1515.00,290.00,40.00,60.00
"4620036.00","462","Montréal","0036.00",1200.00,915.00,445.00,40.40,712.00,767.00,10.40,345418.00,290.00,915.00,25.90,140.00,36480.00,85.00,40864.00,36480.00,26.80,26.90,28000.00,25899.00,2074.00,2.00,1195.00,11174.60,36.80,83.90,6.50,1085.00,15.00,1.70,95.00,135.00,1495.00,405.00,70.00,95.00
"4620037.00","462","Montréal","0037.00",2095.00,1660.00,810.00,41.50,707.00,734.00,24.20,250635.00,445.00,1660.00,28.10,115.00,44672.00,130.00,35883.00,32800.00,32.10,28.90,24320.00,23296.00,3337.00,11.40,2118.00,6598.80,45.60,68.80,23.40,935.00,1025.00,1.60,155.00,165.00,2370.00,685.00,120.00,115.00
"4620038.00","462","Montréal","0038.00",1000.00,755.00,255.00,27.20,671.00,682.00,38.00,290470.00,245.00,755.00,22.90,90.00,30400.00,105.00,38955.00,36288.00,39.60,31.90,22056.00,21196.00,1917.00,-4.90,983.00,9115.50,36.80,76.80,9.70,730.00,190.00,1.90,120.00,90.00,1465.00,475.00,75.00,145.00
"4620039.00","462","Montréal","0039.00",1205.00,780.00,420.00,38.50,777.00,790.00,24.40,250384.00,430.00,775.00,28.20,75.00,35840.00,90.00,45338.00,39968.00,28.50,25.70,27046.00,24922.00,2366.00,34.30,1185.00,4963.30,43.30,75.50,17.30,830.00,325.00,1.70,180.00,130.00,1425.00,490.00,85.00,90.00
"4620040.00","462","Montréal","0040.00",,,,,,,,,,,,,,,,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,
"4620041.00","462","Montréal","0041.00",980.00,835.00,380.00,42.80,916.00,908.00,7.20,275684.00,150.00,835.00,13.30,95.00,48512.00,45.00,42080.00,36793.00,27.50,27.20,27157.00,25097.00,1680.00,2.70,993.00,6476.50,39.10,84.80,9.20,655.00,325.00,1.60,150.00,170.00,1075.00,400.00,40.00,90.00
"4620042.00","462","Montréal","0042.00",575.00,405.00,210.00,43.20,787.00,778.00,22.20,324114.00,170.00,400.00,23.50,45.00,0.00,15.00,41600.00,36800.00,31.60,28.30,26720.00,24811.00,944.00,4.90,604.00,9200.80,42.90,84.70,12.70,505.00,95.00,1.60,80.00,120.00,590.00,210.00,40.00,15.00
"4620043.00","462","Montréal","0043.00",545.00,370.00,215.00,41.90,770.00,865.00,20.30,274729.00,180.00,370.00,33.30,25.00,0.00,10.00,45312.00,40107.00,27.40,27.30,30699.00,27968.00,1015.00,6.40,562.00,2869.70,40.90,86.70,7.90,520.00,35.00,1.60,65.00,85.00,580.00,190.00,10.00,25.00
"4620044.00","462","Montréal","0044.00",1190.00,880.00,380.00,36.60,756.00,801.00,23.40,299759.00,315.00,880.00,17.70,130.00,41792.00,65.00,44160.00,39194.00,30.50,27.80,27200.00,24880.00,2053.00,-2.70,1189.00,15051.30,39.40,84.10,9.50,1050.00,80.00,1.70,125.00,175.00,1405.00,460.00,35.00,85.00
"4620045.00","462","Montréal","0045.00",895.00,750.00,390.00,45.30,790.00,831.00,14.70,383171.00,145.00,750.00,35.70,80.00,34048.00,20.00,39872.00,35174.00,31.30,31.30,26336.00,24741.00,1400.00,-4.20,900.00,11925.00,43.90,78.60,16.40,725.00,155.00,1.50,55.00,95.00,1000.00,285.00,60.00,35.00
"4620046.00","462","Montréal","0046.00",1220.00,840.00,360.00,33.90,750.00,788.00,19.20,285828.00,380.00,840.00,21.10,70.00,36992.00,95.00,46251.00,40832.00,28.60,25.90,31504.00,28608.00,1995.00,-0.90,1202.00,12539.30,38.40,82.70,6.80,1135.00,5.00,1.70,130.00,170.00,1390.00,440.00,50.00,95.00
"4620047.00","462","Montréal","0047.00",370.00,295.00,135.00,37.30,825.00,868.00,10.30,240177.00,75.00,295.00,33.30,40.00,41728.00,40.00,46490.00,41728.00,22.30,22.40,27994.00,26272.00,742.00,3.50,386.00,6272.20,36.00,87.20,4.10,365.00,0.00,1.90,75.00,55.00,490.00,220.00,35.00,50.00
"4620048.00","462","Montréal","0048.00",1240.00,945.00,415.00,33.30,817.00,874.00,10.60,300131.00,295.00,945.00,32.20,150.00,41856.00,85.00,47730.00,42069.00,24.10,23.30,28416.00,26138.00,2214.00,10.80,1218.00,15780.50,34.40,85.30,5.00,1190.00,0.00,1.80,185.00,110.00,1550.00,525.00,60.00,75.00
"4620049.00","462","Montréal","0049.00",860.00,650.00,330.00,44.60,747.00,861.00,22.30,300792.00,210.00,655.00,20.90,80.00,47232.00,40.00,35840.00,32704.00,33.30,29.40,25621.00,24064.00,1312.00,-0.50,818.00,7990.30,40.50,77.90,15.60,660.00,115.00,1.60,50.00,135.00,985.00,235.00,50.00,45.00
"4620050.00","462","Montréal","0050.00",665.00,550.00,245.00,38.70,726.00,769.00,33.60,349201.00,115.00,550.00,26.10,60.00,26400.00,65.00,30944.00,29632.00,42.30,38.30,20843.00,20467.00,1308.00,-2.10,693.00,18526.90,41.20,70.60,17.20,475.00,195.00,1.70,90.00,125.00,660.00,385.00,55.00,85.00
"4620051.00","462","Montréal","0051.00",845.00,655.00,355.00,47.70,836.00,943.00,0.00,349272.00,185.00,660.00,21.10,90.00,38272.00,30.00,40736.00,36320.00,30.00,30.10,27605.00,25792.00,1463.00,8.50,823.00,6836.40,38.70,82.90,10.20,690.00,75.00,1.70,130.00,205.00,790.00,380.00,10.00,60.00
"4620052.00","462","Montréal","0052.00",1065.00,975.00,370.00,34.20,773.00,787.00,31.40,399972.00,100.00,970.00,40.00,80.00,35712.00,80.00,33440.00,30656.00,40.50,35.50,20864.00,20224.00,1959.00,2.50,1105.00,14063.20,40.70,75.50,16.60,655.00,390.00,1.70,110.00,250.00,1120.00,475.00,100.00,120.00
"4620053.00","462","Montréal","0053.00",770.00,510.00,365.00,56.90,950.00,1014.00,21.40,300367.00,255.00,515.00,27.50,30.00,0.00,15.00,42656.00,36907.00,27.00,23.70,30656.00,28288.00,1088.00,7.90,747.00,10092.80,47.70,72.90,24.80,240.00,500.00,1.40,105.00,120.00,595.00,385.00,55.00,90.00
"4620054.00","462","Montréal","0054.00",725.00,395.00,245.00,39.70,950.00,984.00,0.00,310665.00,335.00,395.00,28.40,70.00,57600.00,20.00,54656.00,44757.00,24.80,25.30,38426.00,33248.00,1406.00,29.90,685.00,9342.20,42.60,85.80,10.70,545.00,140.00,1.50,100.00,170.00,575.00,335.00,30.00,65.00
"4620055.01","462","Montréal","0055.01",2790.00,1345.00,785.00,33.20,1223.00,1227.00,20.10,484846.00,1450.00,1345.00,23.40,195.00,57088.00,140.00,79081.00,62793.00,16.20,15.60,52672.00,43077.00,4758.00,5.00,2824.00,6500.00,43.90,78.50,14.80,1485.00,1320.00,1.70,240.00,200.00,2980.00,1305.00,110.00,240.00
"4620055.02","462","Montréal","0055.02",395.00,80.00,105.00,37.50,1972.00,2022.00,0.00,648171.00,325.00,80.00,23.40,65.00,65792.00,25.00,137728.00,102912.00,10.40,11.80,68032.00,54315.00,822.00,6.10,458.00,625.50,53.00,63.00,32.10,5.00,450.00,1.80,30.00,25.00,495.00,220.00,0.00,50.00
"4620056.00","462","Montréal","0056.00",905.00,765.00,480.00,55.30,1238.00,1306.00,13.70,358790.00,150.00,765.00,40.00,30.00,38208.00,50.00,39552.00,36139.00,36.10,27.50,23787.00,22736.00,1552.00,-0.60,942.00,5381.40,49.50,63.30,30.90,160.00,780.00,1.60,85.00,150.00,555.00,795.00,30.00,230.00
"4620057.00","462","Montréal","0057.00",695.00,455.00,315.00,47.80,946.00,880.00,19.80,300386.00,250.00,455.00,40.80,30.00,33067.00,30.00,34368.00,31987.00,42.20,39.10,20032.00,19568.00,1617.00,22.50,731.00,11105.80,48.60,67.00,28.10,130.00,595.00,1.60,150.00,130.00,445.00,535.00,25.00,220.00
"4620058.00","462","Montréal","0058.00",735.00,580.00,305.00,39.70,763.00,838.00,25.00,348666.00,155.00,580.00,41.90,55.00,54144.00,20.00,31040.00,28331.00,38.10,32.90,24224.00,23275.00,1123.00,17.30,754.00,7417.40,44.60,73.30,21.80,315.00,430.00,1.50,130.00,110.00,450.00,480.00,40.00,145.00
"4620059.00","462","Montréal","0059.00",855.00,485.00,315.00,43.80,991.00,1070.00,7.20,411619.00,385.00,485.00,28.00,80.00,0.00,20.00,58155.00,49088.00,22.70,25.20,36565.00,32149.00,1384.00,1.80,831.00,6827.80,42.20,80.10,15.90,355.00,465.00,1.60,95.00,200.00,820.00,415.00,35.00,75.00
"4620060.00","462","Montréal","0060.00",600.00,590.00,65.00,11.80,401.00,449.00,89.10,0.00,10.00,590.00,0.00,105.00,34304.00,100.00,19712.00,19669.00,65.90,54.30,17285.00,17285.00,1246.00,-24.30,584.00,13632.40,45.70,56.60,29.70,165.00,380.00,2.10,0.00,0.00,685.00,605.00,165.00,245.00
"4620061.00","462","Montréal","0061.00",420.00,205.00,150.00,42.90,1161.00,1233.00,16.70,399478.00,220.00,205.00,31.00,10.00,0.00,20.00,53760.00,46677.00,29.90,29.90,33792.00,29056.00,699.00,15.20,396.00,3221.20,37.80,87.90,7.90,245.00,145.00,1.70,35.00,75.00,400.00,245.00,0.00,20.00
"4620062.00","462","Montréal","0062.00",1485.00,865.00,695.00,51.20,1583.00,1624.00,0.00,445870.00,670.00,870.00,41.20,20.00,33664.00,60.00,52736.00,45664.00,35.50,36.40,33856.00,30016.00,2492.00,23.40,1510.00,3006.00,35.70,88.40,7.00,55.00,1450.00,1.60,240.00,450.00,1135.00,965.00,25.00,115.00
"4620063.00","462","Montréal","0063.00",635.00,370.00,390.00,60.80,1002.00,1027.00,5.30,320167.00,270.00,375.00,61.10,15.00,30016.00,40.00,18784.00,18667.00,52.60,52.90,13952.00,13920.00,1134.00,185.60,699.00,3120.50,34.10,86.80,7.50,185.00,515.00,1.50,130.00,230.00,305.00,390.00,10.00,75.00
"4620064.00","462","Montréal","0064.00",1040.00,865.00,685.00,69.50,1050.00,1352.00,3.50,897312.00,205.00,865.00,55.00,55.00,27552.00,45.00,23104.00,22144.00,53.60,55.50,13840.00,13576.00,1763.00,-10.40,1024.00,7342.80,33.70,87.80,7.40,150.00,880.00,1.70,255.00,485.00,565.00,795.00,15.00,130.00
"4620065.01","462","Montréal","0065.01",4185.00,4080.00,2800.00,67.90,905.00,941.00,1.70,400959.00,170.00,4080.00,43.80,295.00,28608.00,125.00,19813.00,19589.00,59.60,61.70,12121.00,12096.00,6883.00,1.80,4223.00,50277.60,32.50,86.70,7.00,365.00,3820.00,1.60,1230.00,2630.00,1560.00,2725.00,115.00,315.00
"4620065.02","462","Montréal","0065.02",2125.00,1920.00,1390.00,66.70,1097.00,1149.00,1.80,399554.00,240.00,1920.00,53.20,140.00,30912.00,95.00,24363.00,23552.00,52.30,54.90,15290.00,14965.00,3642.00,41.20,2188.00,25065.40,35.00,84.10,10.00,670.00,1515.00,1.60,605.00,1045.00,1140.00,1390.00,55.00,165.00
"4620066.01","462","Montréal","0066.01",1585.00,1280.00,970.00,65.30,935.00,1092.00,0.00,401215.00,325.00,1280.00,46.20,125.00,36992.00,65.00,26283.00,25536.00,52.60,54.40,14643.00,14448.00,2939.00,5.80,1584.00,12845.30,34.50,82.10,9.20,300.00,1245.00,1.90,395.00,1060.00,835.00,1085.00,60.00,170.00
"4620066.02","462","Montréal","0066.02",1490.00,1340.00,860.00,60.20,741.00,804.00,17.50,448554.00,155.00,1345.00,35.50,75.00,27840.00,40.00,20088.00,19861.00,55.90,54.40,17821.00,17809.00,2213.00,11.80,1515.00,12246.80,40.60,74.90,18.80,485.00,1000.00,1.40,260.00,430.00,855.00,865.00,105.00,125.00
"4620067.00","462","Montréal","0067.00",800.00,540.00,175.00,20.40,723.00,722.00,47.20,400366.00,260.00,540.00,25.50,70.00,37376.00,125.00,44128.00,40608.00,36.50,34.30,23061.00,22438.00,1817.00,5.30,811.00,12394.30,35.50,72.50,9.10,485.00,70.00,2.20,110.00,70.00,1095.00,690.00,160.00,175.00
"4620068.00","462","Montréal","0068.00",680.00,645.00,90.00,12.50,379.00,502.00,84.50,570450.00,45.00,645.00,0.00,115.00,37376.00,185.00,32768.00,32282.00,60.30,56.40,16352.00,16352.00,2053.00,-3.50,668.00,12743.60,34.60,68.00,8.30,490.00,50.00,2.80,20.00,15.00,1065.00,880.00,315.00,275.00
"4620069.01","462","Montréal","0069.01",1965.00,810.00,690.00,42.00,1401.00,1260.00,4.30,393557.00,1160.00,815.00,30.40,115.00,62208.00,110.00,71822.00,58041.00,23.40,22.90,41856.00,36608.00,3959.00,7.10,1973.00,9101.10,38.80,78.70,10.50,490.00,1270.00,1.90,325.00,425.00,1865.00,1415.00,75.00,180.00
"4620069.02","462","Montréal","0069.02",910.00,390.00,240.00,28.60,1147.00,1170.00,16.70,345495.00,525.00,390.00,24.00,0.00,42752.00,45.00,75827.00,59776.00,14.30,12.90,55893.00,45653.00,1469.00,641.90,911.00,5663.10,34.30,87.40,3.40,110.00,800.00,1.60,115.00,35.00,990.00,425.00,55.00,95.00
"4620070.01","462","Montréal","0070.01",1290.00,545.00,390.00,35.20,1343.00,1427.00,4.60,400927.00,745.00,545.00,26.80,20.00,62720.00,35.00,82432.00,64512.00,12.50,12.00,58752.00,47637.00,2002.00,64.10,1290.00,7644.10,37.60,88.00,5.00,115.00,1180.00,1.60,85.00,140.00,1340.00,530.00,40.00,70.00
"4620070.02","462","Montréal","0070.02",2045.00,995.00,640.00,36.90,1380.00,1361.00,0.00,299921.00,1055.00,995.00,26.20,20.00,90368.00,40.00,71270.00,56576.00,13.90,14.00,51702.00,43057.00,3334.00,150.30,2034.00,9341.60,32.10,94.30,1.70,95.00,1940.00,1.50,235.00,190.00,2020.00,805.00,50.00,140.00
"4620071.00","462","Montréal","0071.00",,,,,,,,,,,,,,,,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,
"4620072.00","462","Montréal","0072.00",1795.00,1190.00,395.00,24.30,642.00,643.00,40.60,399859.00,605.00,1195.00,17.50,180.00,39424.00,270.00,42464.00,38496.00,32.30,29.00,25003.00,23757.00,3585.00,2.00,1791.00,1386.80,37.30,71.30,10.90,990.00,170.00,2.00,170.00,35.00,2715.00,855.00,165.00,250.00
"4620073.00","462","Montréal","0073.00",1110.00,745.00,425.00,41.90,741.00,854.00,32.90,400597.00,370.00,745.00,31.10,75.00,33920.00,90.00,45504.00,39893.00,29.30,25.50,30421.00,27552.00,1848.00,49.20,1115.00,5598.30,41.70,73.00,16.80,580.00,390.00,1.70,80.00,55.00,1335.00,375.00,65.00,85.00
"4620074.00","462","Montréal","0074.00",1740.00,1110.00,485.00,29.60,712.00,763.00,24.80,424319.00,625.00,1110.00,25.60,180.00,35968.00,265.00,52275.00,46029.00,26.50,23.00,29696.00,27173.00,3610.00,-2.10,1694.00,9016.00,36.30,75.60,7.80,1085.00,5.00,2.10,140.00,90.00,2915.00,665.00,155.00,170.00
"4620075.00","462","Montréal","0075.00",1380.00,1075.00,395.00,28.50,689.00,739.00,35.30,299980.00,310.00,1075.00,29.00,105.00,35392.00,180.00,44262.00,39893.00,29.60,25.60,25139.00,23648.00,2797.00,1.90,1427.00,9045.90,37.20,75.20,10.50,980.00,75.00,2.00,125.00,70.00,2105.00,545.00,115.00,145.00
"4620076.00","462","Montréal","0076.00",1580.00,1060.00,385.00,26.30,700.00,759.00,31.90,348780.00,515.00,1065.00,19.40,120.00,36992.00,175.00,52624.00,45717.00,25.70,22.60,31488.00,28704.00,2989.00,13.00,1577.00,8100.30,39.30,77.60,11.50,1135.00,240.00,1.80,90.00,110.00,2115.00,570.00,140.00,125.00
"4620077.00","462","Montréal","0077.00",1325.00,845.00,255.00,16.80,451.00,698.00,59.80,401270.00,495.00,845.00,23.20,110.00,38016.00,205.00,47488.00,42304.00,35.30,31.60,26672.00,25248.00,2967.00,25.50,1373.00,7098.10,39.50,72.10,13.30,630.00,565.00,2.00,115.00,80.00,1665.00,995.00,230.00,275.00
"4620078.00","462","Montréal","0078.00",2035.00,1105.00,435.00,24.70,666.00,846.00,48.00,448671.00,940.00,1105.00,17.00,115.00,32704.00,200.00,58624.00,49810.00,30.50,25.10,31787.00,28928.00,4013.00,4.80,2048.00,10773.20,42.10,68.50,17.90,1020.00,595.00,1.90,90.00,135.00,2390.00,1325.00,195.00,340.00
"4620079.00","462","Montréal","0079.00",2545.00,1740.00,600.00,24.10,761.00,815.00,20.70,348753.00,810.00,1735.00,22.80,205.00,38016.00,210.00,51568.00,44718.00,26.60,23.40,32832.00,29717.00,4599.00,2.70,2567.00,7716.40,38.30,77.10,11.10,2095.00,140.00,1.80,220.00,90.00,3510.00,960.00,145.00,245.00
"4620080.00","462","Montréal","0080.00",410.00,285.00,155.00,38.60,1162.00,1116.00,0.00,348690.00,125.00,285.00,32.00,70.00,58368.00,20.00,60800.00,53952.00,16.00,15.40,33536.00,29536.00,780.00,-5.50,397.00,8657.00,34.10,87.80,5.80,375.00,0.00,2.00,50.00,60.00,590.00,185.00,15.00,45.00
"4620081.00","462","Montréal","0081.00",2105.00,1345.00,685.00,36.60,825.00,884.00,13.80,275268.00,770.00,1345.00,25.30,150.00,42880.00,105.00,54960.00,46861.00,20.80,19.20,35910.00,31543.00,3501.00,16.80,2111.00,13316.90,36.10,86.70,5.10,1495.00,610.00,1.60,125.00,150.00,2650.00,680.00,60.00,150.00
"4620082.00","462","Montréal","0082.00",1115.00,940.00,300.00,28.70,717.00,728.00,28.20,300047.00,180.00,940.00,20.00,150.00,41856.00,145.00,43136.00,39534.00,31.40,27.20,24373.00,23047.00,2226.00,13.90,1098.00,7417.50,35.20,76.90,8.10,775.00,310.00,2.00,135.00,55.00,1700.00,470.00,65.00,145.00
"4620083.00","462","Montréal","0083.00",1825.00,1350.00,575.00,36.80,767.00,794.00,13.00,376662.00,485.00,1345.00,16.50,180.00,39552.00,195.00,48080.00,42624.00,23.60,22.40,30096.00,27285.00,3339.00,2.80,1771.00,8088.70,37.10,77.70,8.80,1565.00,5.00,1.90,125.00,95.00,2700.00,570.00,65.00,105.00
"4620084.00","462","Montréal","0084.00",1290.00,970.00,465.00,41.70,839.00,884.00,26.30,299151.00,325.00,965.00,21.20,105.00,42112.00,150.00,41728.00,37018.00,31.10,26.20,26650.00,25024.00,2600.00,13.20,1334.00,7547.20,42.90,66.70,21.70,855.00,375.00,1.80,115.00,50.00,1800.00,565.00,170.00,135.00
"4620085.00","462","Montréal","0085.00",320.00,205.00,100.00,31.70,782.00,800.00,0.00,324340.00,115.00,205.00,29.20,25.00,39808.00,60.00,47552.00,42624.00,27.60,25.20,26624.00,25152.00,751.00,-9.00,341.00,662.90,38.50,76.70,9.30,255.00,0.00,2.10,10.00,10.00,530.00,130.00,40.00,30.00
"4620086.00","462","Montréal","0086.00",2125.00,1405.00,535.00,29.50,702.00,727.00,11.40,399551.00,725.00,1405.00,16.70,140.00,48000.00,205.00,47408.00,42261.00,21.80,20.20,29989.00,27557.00,4068.00,3.40,2095.00,7719.20,43.10,69.50,18.90,1415.00,95.00,1.90,170.00,90.00,3175.00,760.00,70.00,115.00
"4620087.00","462","Montréal","0087.00",1580.00,1030.00,435.00,29.80,686.00,740.00,16.00,275248.00,550.00,1025.00,23.60,150.00,38592.00,255.00,47248.00,42965.00,28.20,25.90,26854.00,25216.00,3406.00,-0.30,1581.00,12975.20,35.60,73.00,7.90,995.00,235.00,2.20,210.00,45.00,2520.00,945.00,190.00,185.00
"4620088.00","462","Montréal","0088.00",1810.00,1290.00,570.00,35.40,729.00,741.00,10.10,399416.00,525.00,1290.00,21.90,240.00,47744.00,180.00,43703.00,38875.00,23.80,22.50,28480.00,26232.00,3542.00,-0.10,1850.00,10479.30,43.40,66.10,20.60,990.00,195.00,1.90,125.00,90.00,2800.00,545.00,65.00,95.00
"4620089.00","462","Montréal","0089.00",2445.00,1580.00,745.00,34.60,723.00,745.00,5.70,399706.00,870.00,1575.00,23.10,230.00,50816.00,260.00,46336.00,41435.00,23.60,23.90,27334.00,25571.00,4888.00,-1.00,2412.00,9292.80,40.90,70.90,15.40,1390.00,0.00,2.00,360.00,185.00,3465.00,1390.00,90.00,290.00
